StartDeltaMS	LastScanDeltaMS	Left Output Current	Right Output Current	Pose X	Pose Y	Pose Angle	Right Actual Velocity [in/s]	Left Actual Velocity [in/s]	kalman X	kalman Y	kalman Theta	kalman Vr	kalman Vl	Cov(X,X)	Cov(X,Y)	Cov(X,Theta)	Cov(X,Vr)	Cov(X,Vl)	Cov(Y,X)	Cov(Y,Y)	Cov(Y,Theta)	Cov(Y,Vr)	Cov(Y,Vl)	Cov(Theta,X)	Cov(Theta,Y)	Cov(Theta,Theta)	Cov(Theta,Vr)	Cov(Theta,Vl)	Cov(Vr,X)	Cov(Vr,Y)	Cov(Vr,Theta)	Cov(Vr,Vr)	Cov(Vr,Vl)	Cov(Vl,X)	Cov(Vl,Y)	Cov(Vl,Theta)	Cov(Vl,Vr)	Cov(Vl,Vl)	Elevator: Target Position [in]	Elevator: Postion [in]	Elevator: Velocity [in/sec]	Elevator: AccelNu [in/sec^2]	Elevator: At Target Position?	Elevator: Scale Height Bump Amount:	State: Elevator	Infeed: Left Target Arm Position	Infeed: Right Target Arm Position	Infeed: L Position	Infeed: R Position:	Infeed: L/R Arms Homed?	State: Infeed	Carriage: LimitSwitch	Carriage: VBus Cmd	State: Carriage	Climber: Current	
0	0	0.0	0.12	20.0	46.0	0.0	0.19	0.19	46	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	-4.7272727272727275	-11.272727272727273	false / false	N/A for 2019	false	0.5	STOPPED	0.0	
82	81	0.75	1.62	20.100138682810567	46.0	0.0	1.86	2.69	20.1	46.0	0.0	-2.877	3.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	-6.2727272727272725	-11.272727272727273	false / false	N/A for 2019	false	0.5	STOPPED	0.0	
119	37	4.38	5.12	20.372400724573478	46.0	0.0	6.27	6.01	20.372	46.0	0.113	-4.682	5.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	0.0	-11.272727272727273	true / false	N/A for 2019	false	0.5	STOPPED	0.0	
157	37	10.62	11.25	20.596353049210908	46.000019543526726	0.009999999776482582	9.6	9.92	20.596	46.0	0.178	-5.334	6.239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	0.0	-11.454545454545455	true / false	N/A for 2019	false	0.5	STOPPED	0.0	
278	120	11.88	15.88	21.124240430364928	46.00048021230314	0.0900000035762787	28.09	26.49	21.121	46.0	0.297	-12.801	11.722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	0.0	-14.181818181818182	true / false	N/A for 2019	false	0.5	STOPPED	0.0	
320	41	10.38	13.75	23.860616488510054	46.00310694563298	0.01999999955296517	33.34	31.61	23.869	46.003	0.59	-28.755	28.796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	0.0	-15.090909090909092	true / false	N/A for 2019	false	0.5	STOPPED	0.0	
358	38	14.38	18.12	25.356937903399874	46.002976366958706	-0.029999999329447753	37.11	37.5	25.369	46.003	1.061	-31.336	30.971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	0.0	0.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
401	43	20.38	23.62	26.69393286063756	46.00192629338238	-0.0599999986588955	48.44	47.48	26.712	46.002	1.143	-37.026	32.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	0.0	0.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
430	28	19.38	21.75	28.523300801920666	45.99889308378876	-0.12999999523162842	55.8	51.32	28.585	45.999	1.329	-45.334	41.198	-0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	0.0	0.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
462	32	13.25	16.5	30.03145524017723	45.99520795995862	-0.15000000596046448	55.28	55.16	30.135	45.995	1.531	-46.27	43.432	-0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	0.0	0.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
495	32	7.12	10.0	31.627592387922068	45.992143592766894	-0.07000000029802322	52.15	51.96	31.787	45.992	1.639	-41.685	42.368	-0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	0.0	0.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
536	41	1.0	2.25	32.754712227184115	45.991651793921854	0.019999999552965157	44.98	47.09	32.835	45.992	1.717	-36.53	38.684	-0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	0.0	0.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
562	26	0.12	0.5	34.26926782166768	45.993898684098454	0.15000000596046448	38.39	36.41	34.342	45.994	1.757	-33.705	30.657	-0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	0.0	0.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
594	32	0.5	0.38	35.58002106516405	45.99835970848652	0.239999994635582	41.4	46.84	35.691	45.998	1.587	-31.057	37.062	-0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	0.0	0.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
632	38	0.75	1.25	36.741366334476176	46.00251493241524	0.1700000017881394	40.7	41.85	36.807	46.003	1.524	-34.773	33.399	-0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	0.0	0.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
669	36	2.0	3.12	38.015331016198395	46.00573899663454	0.11999999731779096	36.6	35.38	38.077	46.006	1.577	-27.656	32.179	-0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	0.0	0.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
702	32	4.5	3.75	39.080703444221975	46.00685465241518	0.0	27.64	29.63	39.101	46.007	1.354	-24.58	27.69	-0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	0.0	0.2727272727272727	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
734	32	6.12	6.75	39.72024721908153	46.00713370605158	0.05000000074505805	24.06	26.3	39.727	46.007	1.178	-20.811	21.539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	0.45454545454545453	0.36363636363636365	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
763	29	5.62	5.62	40.139997491026854	46.0076831581947	0.1000000014901161	14.84	13.31	40.144	46.008	1.012	-11.458	12.122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	0.6363636363636364	1.1818181818181819	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
804	41	3.0	2.88	40.465687869716135	46.00810948615332	0.05000000074505805	8.19	9.53	40.467	46.008	0.657	-7.492	12.463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	1.0909090909090908	1.7272727272727273	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
836	32	2.12	1.75	40.737309944265064	46.008346521193126	0.05000000074505805	5.31	8.13	40.734	46.008	0.527	-5.379	5.864	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	1.2727272727272727	2.090909090909091	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
862	25	1.0	0.75	40.81217397286509	46.00841838552327	0.0599999986588955	3.65	2.05	40.81	46.008	0.348	-3.295	4.003	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	1.2727272727272727	2.5454545454545454	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
894	32	0.5	0.25	40.854724898344	46.008455518219336	0.03999999910593033	1.09	2.18	40.854	46.008	0.232	-0.861	1.478	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	1.3636363636363635	2.8181818181818183	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
936	42	0.0	0.12	40.86464278519382	46.00846157671227	0.02999999932944775	0.0	0.0	40.865	46.008	0.12	-0.196	1.099	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	1.3636363636363635	3.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
962	26	0.0	0.12	40.86464278519382	46.00846157671227	0.059999998658895506	0.0	0.0	40.865	46.008	0.096	0.003	0.003	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	1.3636363636363635	3.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
992	30	0.0	0.12	40.86464278519382	46.00846157671227	0.03999999910593034	0.0	0.0	40.865	46.008	0.055	0.003	0.003	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	1.3636363636363635	3.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
1017	25	0.0	0.12	40.855684694345875	46.008455322784194	0.03999999910593033	0.0	-0.51	40.856	46.008	0.044	0.004	-0.293	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	1.3636363636363635	3.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
1057	39	0.0	0.12	40.832969536909225	46.00843748233763	0.05000000074505806	-0.9	-0.9	40.834	46.008	0.044	0.494	-0.634	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	1.3636363636363635	3.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
1082	25	0.0	0.12	40.79393786070785	46.00840342076536	0.05000000074505805	-0.96	-0.83	40.795	46.008	0.029	0.795	-0.683	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	1.3636363636363635	3.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
1110	28	0.0	0.12	40.777941272100726	46.0083894611046	0.05000000074505805	-0.77	-0.7	40.779	46.008	0.022	0.66	-0.553	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	1.3636363636363635	3.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
1137	26	0.0	0.12	40.75970516108861	46.008373547091324	0.05000000074505805	-0.7	-0.64	40.761	46.008	0.025	0.54	-0.484	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	1.3636363636363635	3.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
1176	39	0.0	0.12	40.750427139696484	46.00836545048808	0.05000000074505805	0.0	-0.45	40.751	46.008	0.028	0.251	-0.442	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	1.3636363636363635	3.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
1199	23	0.0	0.12	40.74530823134221	46.008360983396635	0.05000000074505805	0.0	-0.19	40.745	46.008	0.033	0.003	-0.208	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	1.3636363636363635	3.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
1233	34	0.0	0.12	40.74306870893721	46.00835902904413	0.05000000074505805	0.0	-0.13	40.743	46.008	0.042	0.004	-0.093	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	1.3636363636363635	3.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
1258	24	0.0	0.12	40.74242884534745	46.00835852649634	0.03999999910593034	0.0	0.0	40.742	46.008	0.039	0.003	-0.048	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	1.3636363636363635	3.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
1297	39	0.0	0.12	40.74242884534745	46.00835852649634	0.03999999910593033	0.0	0.0	40.742	46.008	0.039	0.004	0.004	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	true	0.0	N/A in 2019	0.0	0.0	1.3636363636363635	3.0	true / true	N/A for 2019	false	0.5	STOPPED	0.0	
